"z" "y" "DYDC2|84332" "GRB2|2885" "TSPAN13|27075" "CNOT4|4850" "TRAM1|23471" "WDR4|10785" "PLK2|10769" "PCDHB12|56124" "ATP13A2|23400" "COL5A2|1290" "CDK5RAP1|51654" "PRR12|57479" "HAUS5|23354" "SEMA6A|57556" "LOC645431|645431" "RBM33|155435" "ZNF703|80139" "GUF1|60558" "SFRS2IP|9169" "UTS2|10911" "CPM|1368" "PIK3R6|146850" "C3orf39|84892" "DZIP1L|199221" "HCN4|10021" "ADAM12|8038" "H3F3B|3021" "TIMM17A|10440" "FXYD3|5349" "LOC100131193|100131193" "NPTN|27020" "LOC389634|389634" "CHD5|26038" "SPRED3|399473" "POLQ|10721" "SLC25A15|10166" "C19orf54|284325" "REPS2|9185" "HVCN1|84329" "SOX12|6666" "PHF21A|51317" "SH3KBP1|30011" "MRPL1|65008" "MCF2L|23263" "SLA|6503" "AHSA1|10598" "LIN37|55957" "RIOK2|55781" "PSMB4|5692" "LIN7C|55327" "TDRD12|91646" "KANK4|163782" "DGCR2|9993" "BAAT|570" "C15orf37|283687" "FBL|2091" "MAFG|4097" "PLEKHM2|23207" "HSD11B1|3290" "TSSK4|283629" "EXOC3L|283849" "KLF1|10661" "FMNL2|114793" "PID1|55022" "DOCK10|55619" "LIPC|3990" "SCRN2|90507" "BRPF3|27154" "TM9SF2|9375" "FTH1|2495" "STK11IP|114790" "GART|2618" "FNIP1|96459" "LIAS|11019" "TNFRSF10A|8797" "TERT|7015" "HEMGN|55363" "SETD1B|23067" "YY2|404281" "ITIH3|3699" "RAD54L|8438" "HMGN5|79366" "FGFBP2|83888" "RXRG|6258" "CNOT6|57472" "RABGGTA|5875" "C2CD2L|9854" "DGCR6L|85359" "CA9|768" "DDIT3|1649" "ASXL2|55252" "PDZRN3|23024" "TM6SF2|53345" "SF1|7536" "SLC25A19|60386" "KIAA1797|54914" "HSPA1L|3305" "SLFN12L|342615" "NRN1|51299"
1 -0.259273846697514 -0.131954616660235 -1.33144776161061 0.376433176265713 -0.358386843822021 -0.694746793664761 -2.70994310271545 -0.745022014039844 -1.11746531012982 0.198657996961165 -0.361986597694084 -0.440619394325437 -1.61493068375378 -1.62748601440001 -1.61493068375378 -0.221075498830758 -0.804228293559788 0.409232868901287 0.224533944339128 -0.963836587688495 -0.485689852455456 -1.88656111605727 -0.637877903147423 -0.765211930307701 -0.524013458622225 -0.988281496589945 -0.121751837046883 -0.969218725739696 -1.82970040038116 0.731729344426873 -1.57871659474312 0.684050191442667 -0.446202641759411 0.772011406729404 -0.688319376466858 0.714204164478678 1.08346907722297 -0.385502154549811 0.221075498830758 -0.463037037031476 0.575022753793152 -0.696895646793699 -1.02467159618263 -0.367395053568182 -0.547378913828439 -0.99656207996337 -0.808898813810313 0.229726666334489 0.313762784960982 0.304915268749066 -0.191780861854146 1.2463078059593 -1.03903449335301 -2.34863177944056 -0.500930666407199 -2.70994310271545 -0.196937844866351 -2.21270630539792 -2.70994310271545 -0.174626896553017 -1.82077776183093 -2.19360532291392 1.17943898646583 -1.13978914103143 -1.47089698888055 -0.5730338076325 -1.69447548455545 -1.04193287841961 -1.01051702964003 -1.41822932700279 -1.8573803088929 -2.09311191263319 -1.72353740895929 -0.436904856239056 -1.4045285795228 -1.79484542534596 0.811240701177572 0.5910174211424 -0.625521970992445 -1.42751316818508 -0.617337536394322 0.12855221613995 1.6403032678379 -1.33144776161061 -0.238395061769527 0.0354308259591259 -2.1406598258021 -1.36066222443448 -1.90694592058152 -0.478111764041975 0.378244472967174 -1.70882604743637 -1.09568490898864 -1.23538003864455 -1.43692170342786 0.457411215214941 -0.924326623429031 -1.22459783693551 -0.1952182752986 -0.893728775081737
1 -0.0658338651577152 -1.58757606452819 0.660787940572548 2.0782638881865 -0.776564281933144 -1.38226293427868 -1.16601841872007 1.15280464179224 -0.504758981114377 0.143875321773262 0.765211930307701 1.57287842483096 1.98534297573416 1.66677804989165 -1.15608917409749 0.756200593930247 1.51192942710269 0.166069459694223 -0.306682841425163 -0.611226264173016 -1.06842300531821 -0.082748972415575 0.121751837046884 0.0540047756799709 -0.0523155610461327 -0.950501809048118 0.808898813810313 1.15608917409749 0.10138316651926 1.18282748956726 2.04987274379395 0.349407623416563 1.10495519497185 0.336883696427748 0.0709061996981978 2.34863177944055 -0.075980359222484 2.19360532291392 0.266258182013276 -0.315535217115145 1.89665500483377 -0.461160143082342 -0.557202672973761 -1.99759642928491 0.738359371061546 -0.137061095652508 1.41822932700279 1.6403032678379 -1.24998365506495 1.32736607034512 -1.10806647308095 -1.03326375423682 0.627574621887715 -0.0573836721397239 -1.34175025865584 1.24998365506494 -0.436904856239056 0.264510893471625 -0.5910174211424 0.349407623416563 1.15280464179224 0.587004717554752 1.91744284253993 -1.06247184224815 -0.238395061769527 -0.365591048407169 1.68046562833714 -0.679793437638687 0.111561716005503 -0.871318850285017 0.859056118014882 1.82077776183093 -0.762953292720504 0.0236178050737579 -1.82077776183093 1.84799572710893 1.58460907541896 0.493295936261015 1.02752722070749 -1.22103523746479 -0.579007491279403 0.581003308955605 -1.49624622773036 -0.72513132772429 0.304915268749066 0.705523484793019 1.48599179208348 0.79957525101805 0.859056118014882 0.43876136853935 0.324412389348037 -0.658691001335962 0.371006660740411 0.65659695447384 0.00843424627679754 1.4045285795228 -0.832521937046912 3.20600959177813 0.733935766998719 -0.45366870503426
1 -0.644092462525522 -0.516288740409452 1.63386108964454 2.34863177944055 0.446202641759411 1.01615442633885 0.0929091029918168 0.411067718169065 0.914032315835674 0.207267687867576 1.57871659474312 0.914032315835674 0.966524156999014 -0.569062695208528 -0.345823848868728 1.6403032678379 0.806561354416436 1.50143298798921 2.55016611814043 1.46101703273634 0.262764412113863 -0.10138316651926 -0.38187079942098 -0.444340021976276 -0.0776721740971963 -1.68393718560731 1.58460907541896 1.67358264633988 1.86693138092639 0.461160143082342 0.389138600339381 -0.0641434697529004 -2.06386038660325 -0.705523484793019 0.485689852455456 0.376433176265713 0.148990361831685 0.215892770616515 -0.70120304111472 -0.0624532576142452 -1.00212064143558 0.587004717554752 0.0692152252536384 -1.48092264810236 1.30332746635111 -0.164359450728647 0.506675912687991 0.188345712970046 0.057383672139724 0.226264172133754 1.98534297573416 1.05655807206381 1.53343692387893 0.43876136853935 -0.109864516738387 -0.356588709823502 1.08044028634892 1.71613530216067 -0.340456486966037 -0.152402547185597 0.617337536394322 -1.01898526997821 -1.47840228344124 -0.54542051537611 -0.269755205010394 0.468677552311389 0.057383672139724 -1.12378644347896 0.351201192065075 2.23265043516614 1.27620162878071 -0.444340021976276 -0.0624532576142452 1.58460907541896 0.499019262153015 0.487588723647 0.342244510405659 0.466795732138705 0.338669551313994 -0.082748972415575 -0.184912785181628 0.372814277739582 -0.39642701450539 -0.229726666334489 0.125151303136158 1.14627261859015 -1.37789121555284 -0.427644688673829 0.297854434211323 -0.778846764311286 -0.416580609038284 2.40549121560127 0.806561354416436 0.499019262153015 -0.145579910297518 0.707688650184908 0.648249350066212 0.52207936370456 0.5910174211424 0.198657996961165
1 -0.873787138824907 2.37610179277618 -0.130253227918175 1.15608917409749 0.167779954406899 -0.0118080791887989 0.198657996961165 1.13015280156114 -0.722938999399173 0.292568555600349 0.733935766998719 -0.480003696660917 0.881224168199942 -0.335098915312035 3.20600959177813 0.804228293559788 -1.47089698888055 0.790320681827103 0.00843424627679754 0.825386695042753 -0.53176957298475 0.573033807632499 -0.617337536394322 0.0337429872628634 -1.91744284253993 -0.255786437439337 0.376433176265713 0.125151303136158 1.43692170342785 0.776564281933144 -0.873787138824907 0.896246490904841 -1.62117640477676 -1.75021771180878 -1.42751316818508 0.301382973279199 0.210715834985173 0.688319376466858 2.23265043516614 -0.468677552311389 0.79957525101805 -0.684050191442667 -0.953155202494731 -0.296091557120508 0.39642701450539 -1.36066222443448 0.856619055772205 0.106471062415071 1.52799358019318 1.61493068375378 0.823017606607657 0.688319376466858 0.262764412113863 -1.06544270702024 -1.34175025865584 -1.46593912391845 0.378244472967174 -1.91744284253993 -1.78646359827432 -0.547378913828439 -0.926915535709008 -0.0895213788485423 -0.075980359222484 -2.10843626273587 -0.0506264956788426 -0.356588709823502 -1.17943898646584 0.191780861854146 0.98279855154834 0.72513132772429 -0.483792730909612 -0.961155962226596 -0.0337429872628634 1.28001927234421 -2.06386038660325 0.335098915312035 1.33555175642541 -0.966524156999014 -0.611226264173016 -0.0337429872628634 -1.13335322430387 0.152402547185597 0.686183220661699 -0.751717894574288 -1.11746531012982 0.86639812688938 1.18964555329894 1.81199777015201 -1.08650784013713 -1.47089698888055 -1.07742137467636 -0.699047722717459 0.297854434211323 0.154109303018266 0.459284872272915 -0.524013458622225 -0.0168690925897984 0.749482202363267 -1.16601841872007 -0.832521937046912
1 -0.217619695560064 1.4512776680088 1.87665586077146 2.10843626273587 -0.772011406729404 -1.06544270702024 0.837302399169228 0.233191916898364 -0.123451391760153 1.2426487200877 0.543464206558599 0.893728775081737 0.762953292720504 1.30728159431293 0.409232868901287 -0.38005701146333 0.65659695447384 2.2984828949613 0.0895213788485423 -0.215892770616515 1.1760639717773 -1.21395615259184 0.351201192065075 0.825386695042753 -0.33153254654236 -0.135358545421189 0.537607699005296 0.448066810865864 0.0472487933694038 0.797255211755446 2.43711805175763 0.0861346818044885 1.65339580303412 1.80335528012199 0.660787940572548 0.389138600339381 -0.886209378864463 0.233191916898364 2.19360532291392 -0.0810564757874246 1.80335528012199 0.311991337950485 -0.712028969506599 0.461160143082342 -0.694746793664761 0.118353777388821 0.306682841425162 1.07742137467636 0.436904856239056 0.400079109542769 1.03326375423682 -0.414741579925597 0.769740962019217 -0.392780199305927 0.210715834985173 1.96169404344718 -0.593027343205486 0.575022753793152 0.908921326723519 -0.696895646793699 1.16601841872007 0.664990565281616 1.48092264810236 -1.11746531012982 -0.310220869436454 -0.0489375747337523 0.459284872272915 0.229726666334489 0.0540047756799709 -1.39108651859194 1.11432142452226 0.939954470476573 -0.329750945028406 0.898769900798625 -0.363788232255147 -1.00491156584293 0.433196336730026 -0.229726666334489 -0.032055244688199 1.03039124897879 -0.154109303018266 0.792627955197449 -0.903833971051956 -0.709857138275358 0.297854434211323 0.275006946136451 0.731729344426873 2.5963769234951 0.607164742172814 -0.290808418345482 0.971920350131042 -0.639946675053283 0.0202433335833175 0.733935766998719 1.52799358019318 1.40906613829237 -1.83877113181371 0.72513132772429 0.344033628681387 -0.537607699005296
1 -0.326190873284727 1.04484004292345 1.36493155747689 -0.142171151194116 -0.539557810194739 -0.924326623429031 1.79484542534596 0.0151820465149336 -1.21395615259184 0.351201192065075 0.953155202494731 1.31125626812118 -0.0996877907709326 0.760698540606937 -0.344033628681387 -0.00843424627679754 0.963836587688495 0.444340021976276 0.358386843822021 -0.169490940150132 0.0202433335833175 -0.342244510405659 0.662887789430911 0.751717894574288 0.621424550414123 -0.679793437638687 0.601091156559709 1.42285591818096 0.126851576238938 0.030367593417223 -0.214166489283976 -0.963836587688495 0.0286800286338481 1.77006678356929 -0.924326623429031 1.50666045803573 0.0354308259591259 -1.13656529795321 -0.497109679313335 -0.166069459694223 0.74725025004281 0.499019262153015 -0.38005701146333 0.625521970992445 -1.46101703273634 0.227995077558567 1.2463078059593 0.45366870503426 0.0337429872628634 2.15764317114307 -0.294329599724655 -0.142171151194116 0.613260808281655 -0.340456486966037 0.207267687867576 0.958482225660817 0.0404949669859581 1.47589127510618 2.34863177944055 0.255786437439337 -0.593027343205486 0.254043901345957 0.97462908704262 -0.142171151194116 0.955815323657989 -0.383685844539237 -0.0810564757874246 -0.929510675567378 -0.271504951693221 -0.969218725739696 0.851760127164532 1.1965193720806 1.65339580303412 -1.26862163811681 -1.41363289588456 0.241867405336577 0.0793642113175008 0.449932538364273 0.196937844866351 0.340456486966037 -1.68046562833714 2.0782638881865 0.813587046219205 0.315535217115145 -1.13335322430387 -0.785718706541948 -0.541509975450164 -0.159232285631934 -1.24998365506495 0.856619055772205 0.472446185794815 -0.991034140556954 0.474333018412713 0.790320681827103 1.12062027976232 2.253524299541 -0.68192026999407 0.45366870503426 0.297854434211323 1.30728159431293
1 -0.953155202494731 0.950501809048118 0.167779954406899 0.502843902550466 0.535659630163202 -0.354791728040399 -0.0438716300309654 1.1760639717773 0.893728775081737 0.311991337950485 2.09311191263319 1.11746531012982 1.17270230040162 0.269755205010394 0.0253051392740816 0.745022014039844 0.227995077558567 1.41822932700279 0.455539162567033 1.17943898646583 -1.06842300531821 -0.0709061996981977 1.09876451459967 1.02182430308046 0.740576597648413 0.00337366491190433 2.2984828949613 0.236659969894921 1.41363289588456 1.27240249501553 -0.183197140667363 0.308451372794964 -0.781133311499922 0.675548966182242 1.59656192581959 0.0590733636696688 0.418421048119731 0.52788754625449 0.924326623429031 0.217619695560064 1.13656529795321 1.10806647308095 0.714204164478678 0.111561716005503 1.42751316818508 0.313762784960982 -0.268006283824741 -0.5910174211424 0.924326623429031 1.16935382955501 -0.214166489283976 -0.340456486966037 1.45613008522149 -0.742797470972601 -1.34175025865584 0.116655262352048 -0.358386843822021 -0.358386843822021 0.774285838090007 1.03039124897879 0.516288740409452 0.214166489283976 1.13335322430387 -0.152402547185597 0.28202111250699 1.12062027976232 0.0540047756799709 0.0151820465149336 0.0962978937614501 0.733935766998719 0.457411215214941 1.24998365506494 0.762953292720504 1.04484004292345 -0.264510893471625 1.51192942710269 -1.02467159618263 0.28202111250699 0.86885585882802 0.945214995760499 0.767474478345062 0.0354308259591259 -0.971920350131042 0.593027343205485 -0.446202641759411 1.10806647308095 -0.52788754625449 1.48599179208348 -1.29939361172534 0.349407623416563 -0.324412389348037 1.1018545762769 1.28001927234421 0.4705610336538 0.705523484793019 -0.823017606607657 0.464915563555852 0.844509197478923 0.285533384092135 1.10495519497185
1 -1.05951032541428 1.7310351734388 0.778846764311286 0.525949515719825 1.44645918388544 0.0219305381129771 -0.111561716005503 0.0624532576142454 -0.707688650184908 0.285533384092135 1.09876451459967 -0.336883696427748 0.147284921927274 -1.0506810235365 1.66677804989165 0.631687882086157 0.0354308259591259 0.740576597648413 1.31125626812118 1.90694592058152 -0.383685844539237 -0.644092462525522 -0.411067718169065 0.709857138275358 0.0996877907709328 -0.696895646793699 0.825386695042753 1.04193287841961 1.90694592058152 1.55004568230415 -0.684050191442667 -1.53343692387893 -0.367395053568182 -1.75021771180878 1.74632956568586 0.679793437638687 1.01333170249613 0.474333018412713 -1.21395615259184 -0.435049848572548 0.448066810865864 0.66920496806635 -0.238395061769527 0.832521937046912 1.04193287841961 0.0337429872628634 1.11118851447383 -0.79957525101805 1.75413249866126 1.06247184224815 0.577013977297321 0.714204164478678 0.435049848572548 0.162649922236895 -0.363788232255147 -0.126851576238938 -0.648249350066212 0.581003308955605 -0.696895646793699 -0.512437932231045 0.296091557120508 -0.322634930938541 0.108167633875633 -1.03326375423682 1.57287842483096 0.275006946136451 -1.52799358019318 -0.091215110064316 0.64201818944806 2.37610179277618 -1.01051702964003 0.315535217115145 1.58460907541896 2.04987274379395 -0.299618237442018 0.707688650184908 -0.240130871640452 -0.247081407906314 1.03614481065439 0.934719828915995 -0.238395061769527 0.208991450819959 0.313762784960982 -0.903833971051956 -1.13656529795321 1.79484542534596 -0.371006660740411 0.718564728845219 -1.14953249925436 0.240130871640452 -1.28771104322807 1.63386108964454 0.506675912687991 -0.322634930938541 0.65659695447384 -0.414741579925597 1.16935382955501 -0.342244510405659 -0.75844764919809 0.167779954406899
1 -2.09311191263319 -0.75844764919809 -0.00674736822210976 0.33153254654236 -0.722938999399173 -1.43692170342786 0.722938999399173 -0.0861346818044886 -1.66677804989165 1.13656529795321 0.145579910297518 1.36066222443448 0.481897348972799 1.55567809981299 0.603113211346284 0.108167633875633 -0.718564728845219 0.268006283824741 -0.0506264956788426 -0.818293229473896 0.233191916898364 -1.2426487200877 -0.846921225184312 3.00090446354164 0.547378913828439 0.315535217115145 0.19006300706307 0.15581650789216 1.75413249866126 1.16269592959728 0.573033807632499 -1.63386108964454 0.00337366491190433 1.01051702964003 1.18282748956726 2.17527265467743 0.0286800286338481 0.561147229469479 -0.0946033625745581 -0.86639812688938 1.57287842483096 -0.326190873284727 -1.29158565940619 1.55004568230415 1.34800074600751 -0.171202422217683 1.90694592058152 -0.113259236685598 -0.934719828915995 1.71613530216067 -0.374623113724181 -1.03326375423682 -0.581003308955605 -0.250561136336659 -0.219347269748738 0.198657996961165 1.69447548455545 -0.478111764041975 0.238395061769527 0.0337429872628634 -1.96169404344718 -0.335098915312035 2.0782638881865 -0.324412389348037 -0.991034140556954 -0.565100536557003 -1.74632956568586 0.150696235188783 1.11118851447383 1.84799572710893 -0.0455601467471318 0.292568555600349 1.63386108964454 -1.09568490898864 -1.03903449335301 -0.0455601467471318 0.4129039524128 -0.966524156999014 -0.727327146804917 -0.664990565281616 -0.749482202363267 2.55016611814043 0.575022753793152 -0.243604668702813 -0.760698540606937 0.926915535709008 0.38731973721728 -1.95026945944484 0.648249350066212 1.11746531012982 -2.1242723607997 0.481897348972799 -0.222804388468598 0.075980359222484 1.08346907722297 1.23177005226266 0.299618237442018 -0.792627955197449 -0.0438716300309654 2.508833537289
1 -0.903833971051956 1.03614481065439 1.14302487385867 1.71613530216067 0.794939455868707 0.597054396928387 -0.322634930938541 0.639946675053283 1.49624622773036 -0.559173863660753 2.34863177944055 -0.183197140667363 0.278512316517161 -1.02182430308046 0.727327146804917 1.21395615259184 0.0523155610461326 0.677669675836303 0.70120304111472 1.50666045803573 0.00843424627679754 0.00337366491190433 1.28001927234421 0.742797470972601 0.304915268749066 -0.832521937046912 2.5963769234951 0.549339413911665 0.619379750162796 0.147284921927274 0.0320552446881991 0.690458677813813 -0.385502154549811 -0.929510675567378 1.8573803088929 0.269755205010394 0.372814277739582 0.58300144362473 1.16269592959728 0.320858491265041 1.73863153307117 0.886209378864463 0.652417469492313 0.0624532576142454 -0.605137735099006 -0.067524448699699 0.425797072860683 -0.39642701450539 1.37789121555284 0.449932538364273 -0.718564728845219 -1.03326375423682 1.72353740895929 0.508594707918381 -0.0421832383875318 -1.41363289588456 0.623471952279711 0.147284921927274 -0.269755205010394 -0.304915268749066 -0.0709061996981977 -0.422106189856602 -0.0438716300309654 0.00506050936724184 0.0962978937614501 0.781133311499922 -0.466795732138706 -1.61493068375378 1.2463078059593 0.506675912687991 0.712028969506599 -0.315535217115145 1.13656529795321 2.21270630539792 0.623471952279711 -0.215892770616515 0.43876136853935 -0.147284921927274 0.937333939152764 0.292568555600349 0.186628974147991 -0.585001908668978 0.569062695208528 -0.446202641759411 0.317308641083651 1.99759642928491 -0.878739759277237 -0.123451391760153 -0.629629920404448 -0.210715834985173 -0.514362382902318 0.778846764311286 1.44645918388544 0.329750945028406 0.238395061769527 -1.089556669219 1.50143298798921 0.537607699005296 -0.236659969894921 0.751717894574288
